179,  3.97466000e-02,  6.80729000e-02,  2.50000000e-03,  4.88635621e-08,  5.55946690e-06,  0.00000000e+00
180,  3.74845000e-02,  6.73648000e-02,  2.50000000e-03,  1.04116644e-07,  5.64890388e-06,  0.00000000e+00
181,  3.51691000e-02,  6.66635000e-02,  2.50000000e-03,  1.61604973e-07,  5.76836601e-06,  0.00000000e+00
182,  3.27835000e-02,  6.59100000e-02,  2.50000000e-03,  2.15333642e-07,  5.91474145e-06,  0.00000000e+00
183,  3.00937000e-02,  6.48246000e-02,  2.50000000e-03,  2.73727210e-07,  6.06687399e-06,  0.00000000e+00
184,  3.03847000e-02,  6.75812000e-02,  2.50000000e-03,  3.08658315e-07,  6.13985139e-06,  0.00000000e+00
185,  3.04336000e-02,  7.00581000e-02,  2.50000000e-03,  3.30010579e-07,  6.21945037e-06,  0.00000000e+00
186,  3.04163000e-02,  7.24392000e-02,  2.50000000e-03,  3.40297504e-07,  6.30348131e-06,  0.00000000e+00
187,  3.03843000e-02,  7.47773000e-02,  2.50000000e-03,  3.43837485e-07,  6.39118434e-06,  0.00000000e+00
188,  3.03563000e-02,  7.70937000e-02,  2.50000000e-03,  3.44569827e-07,  6.48362311e-06,  0.00000000e+00
189,  3.03387000e-02,  7.93985000e-02,  2.50000000e-03,  3.42781533e-07,  6.58049976e-06,  0.00000000e+00
190,  3.03321000e-02,  8.16967000e-02,  2.50000000e-03,  3.40070812e-07,  6.68246321e-06,  0.00000000e+00
191,  3.03351000e-02,  8.39908000e-02,  2.50000000e-03,  3.36649009e-07,  6.78887955e-06,  0.00000000e+00
192,  3.03460000e-02,  8.62822000e-02,  2.50000000e-03,  3.33407371e-07,  6.89979515e-06,  0.00000000e+00
193,  3.03640000e-02,  8.85720000e-02,  2.50000000e-03,  3.30711828e-07,  7.01446925e-06,  0.00000000e+00
194,  3.03900000e-02,  9.08605000e-02,  2.50000000e-03,  3.29285996e-07,  7.13254985e-06,  0.00000000e+00
195,  3.04272000e-02,  9.31482000e-02,  2.50000000e-03,  3.29711781e-07,  7.25315977e-06,  0.00000000e+00
196,  3.04812000e-02,  9.54341000e-02,  2.50000000e-03,  3.32926788e-07,  7.37554410e-06,  0.00000000e+00
197,  3.26711000e-02,  9.55131000e-02,  2.50000000e-03,  3.11136233e-07,  7.35827916e-06,  0.00000000e+00
198,  3.48479000e-02,  9.55989000e-02,  2.50000000e-03,  2.87203051e-07,  7.33670231e-06,  0.00000000e+00
199,  3.70182000e-02,  9.56905000e-02,  2.50000000e-03,  2.60611245e-07,  7.31234104e-06,  0.00000000e+00
200,  3.91852000e-02,  9.57855000e-02,  2.50000000e-03,  2.31118108e-07,  7.28698660e-06,  0.00000000e+00
201,  4.13504000e-02,  9.58818000e-02,  2.50000000e-03,  1.98599324e-07,  7.26231292e-06,  0.00000000e+00
202,  4.35142000e-02,  9.59775000e-02,  2.50000000e-03,  1.63236024e-07,  7.23997982e-06,  0.00000000e+00
203,  4.56771000e-02,  9.60712000e-02,  2.50000000e-03,  1.25335120e-07,  7.22113919e-06,  0.00000000e+00
204,  4.56622000e-02,  9.41058000e-02,  2.50000000e-03,  1.14790282e-07,  7.10538052e-06,  0.00000000e+00
205,  4.56460000e-02,  9.21400000e-02,  2.50000000e-03,  1.07661641e-07,  6.98769099e-06,  0.00000000e+00
206,  4.56286000e-02,  9.01733000e-02,  2.50000000e-03,  1.03498834e-07,  6.86767908e-06,  0.00000000e+00
207,  4.56107000e-02,  8.82050000e-02,  2.50000000e-03,  1.01382106e-07,  6.74489502e-06,  0.00000000e+00
208,  4.55933000e-02,  8.62347000e-02,  2.50000000e-03,  1.00412663e-07,  6.61895592e-06,  0.00000000e+00
209,  4.55783000e-02,  8.42618000e-02,  2.50000000e-03,  9.91722970e-08,  6.48942432e-06,  0.00000000e+00
210,  4.55688000e-02,  8.22860000e-02,  2.50000000e-03,  9.64002567e-08,  6.35585820e-06,  0.00000000e+00
211,  4.55690000e-02,  8.03072000e-02,  2.50000000e-03,  9.01121169e-08,  6.21781373e-06,  0.00000000e+00
212,  4.55845000e-02,  7.83256000e-02,  2.50000000e-03,  7.85964005e-08,  6.07473612e-06,  0.00000000e+00
213,  4.56223000e-02,  7.63415000e-02,  2.50000000e-03,  5.91997917e-08,  5.92609695e-06,  0.00000000e+00
214,  4.56911000e-02,  7.43551000e-02,  2.50000000e-03,  2.96611198e-08,  5.77112678e-06,  0.00000000e+00
215,  4.57991000e-02,  7.23647000e-02,  2.50000000e-03, -1.31394176e-08,  5.60907665e-06,  0.00000000e+00
216,  4.37226000e-02,  7.16576000e-02,  2.50000000e-03,  2.86421784e-08,  5.63516960e-06,  0.00000000e+00
217,  4.16154000e-02,  7.09390000e-02,  2.50000000e-03,  7.18880315e-08,  5.67577945e-06,  0.00000000e+00
218,  3.94463000e-02,  7.02369000e-02,  2.50000000e-03,  1.19480717e-07,  5.73476791e-06,  0.00000000e+00
219,  3.72269000e-02,  6.95630000e-02,  2.50000000e-03,  1.70049702e-07,  5.81523409e-06,  0.00000000e+00
220,  3.49755000e-02,  6.89092000e-02,  2.50000000e-03,  2.21668330e-07,  5.91439903e-06,  0.00000000e+00
221,  3.27044000e-02,  6.82636000e-02,  2.50000000e-03,  2.67779370e-07,  6.02784758e-06,  0.00000000e+00
222,  3.26237000e-02,  7.05960000e-02,  2.50000000e-03,  2.97858548e-07,  6.13516886e-06,  0.00000000e+00
223,  3.25531000e-02,  7.29051000e-02,  2.50000000e-03,  3.12805298e-07,  6.23945016e-06,  0.00000000e+00
224,  3.25010000e-02,  7.51962000e-02,  2.50000000e-03,  3.20489477e-07,  6.34202161e-06,  0.00000000e+00
225,  3.24700000e-02,  7.74749000e-02,  2.50000000e-03,  3.22273110e-07,  6.44513375e-06,  0.00000000e+00
